Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
1643,3781,C,,,,7000936620,7000936620,85541403102,771289004,160
1644,2908,C,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6999452608,6999452608,1.58708E+11,1197993884,174
1645,3593,C,,,,6998460404,6998460404,53036069932,644630026,165
1646,1878,C,,,,6997641677,6997641677,72380315594,1238218318,150
1647,1872,C,,,,6987542150,6987542150,2.48755E+11,1591450918,196
1648,2780,C,,,,6987132556,6987132556,64555007380,1115475270,149
1649,3536,C,,,,6986665117,6986665117,1.24754E+11,1244474267,161
1650,2419,C,,,,6985610722,6985610722,88908747872,1183552023,147
1651,2035,C,,,,6985360312,6985360312,1.22386E+11,1494249720,126
1652,2087,C,,,,6982890769,6982890769,1.84235E+11,1566089218,125
1653,1940,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6982215331,6982215331,99620288942,1471810557,150
1654,2068,C,,,,6981328738,6981328738,80695826955,1009889824,165
1655,3699,C,,,,6980112671,6980112671,1.22432E+11,625090130,130
1656,3920,C,,,,6979912439,6979912439,16455537943,245001217,243
1657,2803,C,,,,6976451094,6976164787,1.9096E+11,1270229439,177
1658,2656,C,,,,6974155055,6191951173,64035866607,863855825,131
1659,2386,C,,,,6971482401,6944268297,2.33864E+11,1825418509,138
1660,3713,C,,,,6970581475,6970581475,1.41985E+11,1101562118,157
1661,2007,C,,,,6967887813,6965899361,3.07858E+11,1849351723,122
1662,3492,C,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6966322673,6966322673,69988660530,970788536,155
1663,1914,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6964926431,6964726808,1.58413E+11,1606259595,143
1664,1707,C,,,,6964503484,6961338097,1.00735E+11,1088469488,122
1665,2038,C,,,,6964475819,5986760938,1.08758E+11,1083477272,116
1666,1462,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6960286301,6945247560,1.43443E+11,1533126603,151
1667,3762,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6959549473,6959549473,1.2954E+11,978246610,178
1668,3393,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6958838651,6958838651,70242942642,984749135,158
1669,1156,C,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6955703629,6955703629,78097801018,1172762792,135
1670,1802,C,,,,6951360736,6951360736,1.51705E+11,1641048195,130
1671,3922,C,,,,6951121348,6951121348,63717302713,428649659,193
1672,3108,C,,,,6947361005,6947361005,1.38774E+11,1268569349,195
1673,3014,C,,,,6945857005,6945857005,83891228246,996360505,127
1674,2565,C,,,,6945850196,6917592506,1.53785E+11,1093865295,136
1675,1848,C,,,,6943981313,6934477464,76307476030,1245968138,163
1676,3720,C,,,,6943071513,6943071513,81381212985,837477369,191
1677,3670,C,,,,6941815603,6941815603,1.43582E+11,1140490127,150
1678,3512,C,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6935274132,6935274132,1.70728E+11,1311552458,138
1679,1458,C,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6935078730,6926674832,30408527221,547526429,105
1680,2848,C,,,,6933499933,6928766484,1.84321E+11,1244202045,146
1681,3000,C,,,,6930899328,6930899328,77026190055,1081721470,165
1682,1251,C,,,,6929231276,6929231276,78871616822,1183478732,131
1683,2713,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6924252592,6924252592,66231872464,1220411891,134
1684,1013,C,,,,6923742446,6861962990,80389039923,998462355,103
1685,1132,C,,,,6923191771,6923191771,1.45439E+11,1435204001,125
1686,2392,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6922925770,6922925770,90796570426,1282596276,155
1687,3460,C,,,,6922695516,6922695516,1.69286E+11,1872074783,159
1688,2321,C,,,,6921332171,6911690119,1.63503E+11,1426729528,130
1689,2984,C,,,,6920955300,6041641683,66071154071,1021716070,129
1690,2773,C,,,,6919844733,6919844733,1.54439E+11,1328360559,217
1691,2744,C,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6919737073,6919737073,2.28278E+11,1786102749,150
1692,1831,C,,,,6918167903,6918167903,1.37199E+11,1398463511,144
1693,1468,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6917003782,6914074343,95733618402,996223364,104
1694,1859,C,,,,6899721208,6899721208,1.04244E+11,1256245752,129
1695,1911,C,,,,6896843854,6896843854,1.30254E+11,1148256354,135
1696,3511,C,,,,6895356414,6895356414,76529801883,1102790075,156
1697,1841,C,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6889370897,6889370897,1.67685E+11,1354724187,145
1698,2320,C,,,,6887409127,6887409127,49931253718,1165359546,128
1699,3039,C,,,,6886288271,6879763670,1.95739E+11,1441557561,157
1700,3054,C,,,,6884870536,6884870536,64334101976,664104428,168
1701,1687,C,,,,6880081761,6880081761,1.32396E+11,1503506344,130
1702,3562,C,,,,6873038873,6873038873,1.37343E+11,1187569089,200
1703,1087,C,,,,6871860655,6871860655,62896919037,1114923984,118
1704,1516,C,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6869460771,6863660842,1.63813E+11,1466260305,142
1705,1496,C,,,,6864449328,6470017697,1.30038E+11,1396906226,116
1706,1406,C,,,,6863778020,6863778020,1.08596E+11,1389430572,132
1707,3016,C,,,,6862119174,6855808111,1.27707E+11,1096896056,139
1708,1745,C,,,,6859295144,6858327938,71774477909,1127371312,132
1709,3655,C,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6856854860,6856854860,84944593456,925076391,163
1710,3577,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6854995516,6854995516,89180633472,940382614,170
1711,1986,C,,,,6853979698,6843951929,97606759114,1322298721,106
1712,2781,C,,,,6841663274,6837848787,1.33758E+11,1277505682,151
1713,2942,C,,,,6830740426,6830740426,1.19573E+11,1268527515,169
1714,1609,C,,,,6829604923,6828492568,1.06417E+11,1308650417,147
1715,1808,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6827991845,6827991845,54998436482,1045308129,120
1716,2354,C,,,,6827254927,6827254927,2.18525E+11,1518211968,171
1717,3220,C,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6824647550,5808679518,1.12318E+11,1106949029,144
1718,3375,C,,,,6822068074,6822068074,1.86134E+11,1558953276,143
1719,3231,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6821854610,6821854610,74570690186,1208320333,169
1720,2029,C,,,,6821286942,6820949356,2.6773E+11,1450513637,171
1721,3216,C,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6818850160,6818345980,1.93029E+11,1412285664,167
1722,2503,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6817300946,6817300946,85999124280,1197393955,144
1723,3011,C,,,,6815758180,6815758180,1.62513E+11,1443283534,136
1724,3755,C,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6814226612,6814226612,1.29494E+11,760863490,159
1725,3746,C,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6809212117,6809212117,1.64751E+11,1136922927,170
1726,1239,C,,,,6802370153,6801436714,57293056168,1131243204,107
1727,3337,C,,,,6800314486,6800314486,1.26969E+11,1128578940,186
1728,2864,C,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6799077193,6796929345,2.50829E+11,1474612892,172
1729,1985,C,,,,6798478079,6075127896,77092683689,1104765254,137
1730,1762,C,,,,6796718664,6159337396,78309788158,1023234052,105
1731,3890,C,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6792553284,6792553284,32045521274,346346528,189
1732,1262,C,,,,6791175037,6791175037,1.12006E+11,1347238675,127
1733,3873,C,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6790722694,6790722694,56298244471,504825499,204
1734,3689,C,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6787563729,6787563729,1.17243E+11,1039281534,145
1735,2316,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6787028342,6787028342,1.29862E+11,1369005180,131
1736,1915,C,,,,6784719521,6784719521,1.00146E+11,1295238214,141
1737,2622,C,,,,6783975283,6008886669,96287360719,1068970745,163
1738,2650,C,,,,6783397750,6783397750,2.09526E+11,1438791964,169
1739,2575,C,,,,6779007582,6779007582,1.00679E+11,1159842322,129
1740,3123,C,,,,6778941116,6778941116,1.46131E+11,1469779618,145
1741,2674,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6772838240,6759674085,1.0586E+11,1194068452,154
1742,1535,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6771168711,6771168711,1.35703E+11,1478069012,127
1743,3569,C,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6768324958,6768324958,51063431615,970630373,171
1744,1461,C,,,,6768107165,6768107165,1.58167E+11,1458965566,137
1745,1638,C,,,,6766304707,6766304707,56546197503,1094664682,113
1746,3395,C,,,,6765357833,6761447197,1.72489E+11,1178728807,174
1747,2135,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6762441645,6762338604,57832308501,949925451,113
1748,3830,C,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6761486275,6761486275,77076128742,605443645,184
1749,2876,C,,,,6761472951,5320023290,1.09218E+11,1021302300,112
1750,1177,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6760265516,6760265516,1.51314E+11,1479754199,123
1751,3336,C,,,,6757434411,6757434411,73511927259,928918223,150
1752,1361,C,,,,6754974316,6741358119,1.93796E+11,1701348467,97
1753,1010,C,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6752910352,6752910352,1.14998E+11,1541711459,129
1754,3303,C,,,,6752412542,6752412542,4.58463E+11,1876282624,176
1755,3449,C,,,,6752043581,6752043581,1.1026E+11,1116730481,159
1756,2186,C,,,,6751417279,6726077020,66420895066,973587956,121
1757,3017,C,,,,6750400311,5451718756,1.46501E+11,1073249923,106
1758,3478,C,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6746953389,6746953389,1.00708E+11,978245917,143
1759,2922,C,,,,6746909198,6746909198,51543930403,1129319469,160
1760,3715,C,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6746876422,6746876422,93797466400,744547665,156
1761,1191,C,,,,6745485762,6745485762,1.29141E+11,1474097901,124
1762,2352,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6745272344,6745272344,58935880208,956375704,134
1763,2522,C,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6744841778,6159086076,1.75343E+11,1439260810,164
1764,3392,C,,,,6742949784,6742949784,2.08998E+11,1305617897,150
1765,1063,C,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6742101174,6742101174,67438936559,1040643312,113
1766,1131,C,,,,6741031800,6726513245,62424812246,782874099,103
1767,1493,C,,,,6740081661,6716483649,1.13077E+11,1173580346,119
1768,1832,C,,,,6738560668,6725573508,57380409087,848948699,113
1769,2543,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6737937566,6737937566,1.81803E+11,1457530874,166
1770,3582,C,,,,6736164823,6736164823,1.76436E+11,1120568287,148
1771,3780,C,,,,6727669281,6727669281,1.2196E+11,1028074138,159
1772,1005,C,,,,6723268781,6257973797,1.21802E+11,1333231679,139
1773,2286,C,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6720672171,6720672171,1.40002E+11,1482078274,135
1774,2692,C,,,,6719017578,6717440500,1.35581E+11,1323901846,139
1775,1060,C,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6717180755,6717180755,1.2045E+11,1566729637,132
1776,3093,C,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6714994525,6714994525,90488894076,1120885808,118
1777,1004,C,,,,6713199274,6706349873,56143101430,778605062,115
1778,3223,C,,,,6711685165,6711685165,2.43757E+11,1480468876,139
1779,2934,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6711141109,6711141109,1.42758E+11,1168600281,159
1780,1048,C,,,,6709296423,6698665289,1.67E+11,1236967645,134
1781,2746,C,,,,6708594114,6708594114,94246751805,896036352,163
1782,2900,C,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6707192723,6706883838,2.11034E+11,1307737230,150
1783,2221,C,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6705658753,6705658753,74789320396,1157785698,120
1784,2479,C,,,,6705106586,5307228089,1.2472E+11,1055156741,102
1785,2317,C,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6703699498,6702854490,3.12995E+11,1764573807,144
1786,3328,C,,,,6703658337,6703658337,89249046504,1198349607,147
1787,3548,C,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6703347137,6703347137,62021905720,924159680,158
1788,3055,C,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6702583588,6702583588,1.16967E+11,1263410048,127
1789,3333,C,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6698512031,6698512031,1.21251E+11,1171770197,171
1790,2196,C,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6696240717,6696240717,1.24762E+11,1343527136,154
1791,2229,C,,,,6696179412,6696179412,1.84971E+11,1393872984,140
1792,3258,C,,,,6695346140,6691429187,1.88E+11,1027429275,212
1793,3048,C,,,,6691917289,6691917289,2.122E+11,1517587079,148
1794,1353,C,,,,6689989840,6687500231,67659952985,1100701157,113
1795,2577,C,,,,6689988538,6683176460,83466506634,1020417716,107
1796,3051,C,,,,6688936964,6685881445,50280759321,873558398,137
1797,3079,C,,,,6688024674,6685232008,1.09593E+11,1043061287,144
1798,1362,C,,,,6687999594,6687570500,1.92848E+11,1713064685,126
1799,3141,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6686294660,6686294660,1.37352E+11,1141758036,131
1800,2161,C,,,,6685467337,6685467337,80703484958,1258420387,143
1801,1817,C,,,,6680669997,6676575814,2.8842E+11,1543083783,142
1802,2684,C,,,,6679539697,6679539697,1.49726E+11,1505432242,135
1803,2852,C,,,,6676081803,6676081803,1.00887E+11,992446602,146
1804,3338,C,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6672513573,6666646057,2.02726E+11,990046522,167
1805,2762,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6672472803,6667915905,64577032756,979486707,135
1806,1822,C,,,,6670664413,6356981243,54742382804,1034361192,109
1807,1643,C,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6670610933,6670610933,1.15772E+11,1538702076,121
1808,3061,C,,,,6670113736,6666799879,77711018564,956168158,142
1809,1931,C,,,,6669467214,6415123949,1.24439E+11,1298742679,129
1810,3384,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6668336025,6668336025,1.85448E+11,1379379347,170
1811,3349,C,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6666799956,5577408754,1.67597E+11,1208409000,121
1812,3290,C,,,,6666797938,6666797938,85566071717,931000327,130
1813,2155,C,,,,6665322114,6665322114,1.49288E+11,1438120115,141
1814,2160,C,,,,6661981236,6129851869,1.39667E+11,1111886226,147
1815,1058,C,,,,6661159387,6646160876,1.61476E+11,1185410194,97
1816,1860,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6661126253,6661126253,1.13648E+11,1328278769,145
1817,2005,C,,,,6657280079,6657280079,1.34208E+11,1354234735,149
1818,2245,C,,,,6657021407,6657021407,1.32476E+11,1436279002,147
1819,2193,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6654937354,6654937354,59759261176,1102741111,125
1820,1804,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6651253141,6651253141,88608387219,1115357419,110
1821,1662,C,,,,6650300111,6650300111,2.08217E+11,1548020449,149
1822,3255,C,,,,6649465315,5253281303,49325450655,638216294,153
1823,1350,C,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6649199838,6649199838,1.18483E+11,1368741644,165
1824,1900,C,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6648213111,6606691279,4.42173E+11,2275216341,201
1825,1035,C,,,,6648120434,6648120434,1.21862E+11,1192528889,131
1826,2008,C,,,,6647399686,6647399686,91582535362,1212764065,146
1827,1887,C,,,,6644606291,6644606291,63904056580,1066861328,124
1828,2652,C,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6641242307,6641242307,1.15925E+11,1370864603,155
1829,3195,C,,,,6637594641,6637594641,1.44438E+11,1371032426,153
1830,1754,C,,,,6637084725,6344110095,55440253758,959926401,122
1831,2642,C,,,,6635589234,6635589234,1.01545E+11,1070942107,153
1832,3219,C,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6631032913,6631032913,1.39516E+11,1191137798,149
1833,3521,C,,,,6629679965,6629679965,50324731957,944509000,139
1834,3027,C,,,,6626639095,6625838885,3.79691E+11,1669189811,134
1835,2668,C,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6622744336,6622744336,1.09211E+11,1253495896,127
1836,3735,C,,,,6621688460,6621688460,92321432138,980114016,165
1837,3332,C,,,,6620466478,6620466478,89010842782,1146648150,130
1838,1273,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6609587816,6609587816,65709005201,1257171377,121
1839,2259,C,,,,6608904216,6608904216,1.52508E+11,1442706429,124
1840,3769,C,,,,6608660347,6608660347,95253120697,785008449,158
1841,1583,C,,,,6606863681,6606863681,75810945456,1149058653,131
1842,2460,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6605851086,6605851086,65599719719,1062017136,141
1843,2698,C,,,,6604020009,6604020009,78366965661,1080439120,146
1844,1211,C,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6603903893,6603903893,2.36595E+11,1821203488,120
1845,3730,C,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6600564233,6599972421,96618891807,758253550,200
1846,1364,C,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6596719363,6596719363,2.04895E+11,1506660424,152
1847,3318,C,,,,6595972778,6595972778,65429958483,995950180,141
1848,2300,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6595865588,6595865588,77522279578,930147471,122
1849,1340,C,,,,6595424938,6595424938,1.22539E+11,1222510724,129
1850,3688,C,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6587950053,6587950053,69337589358,654679186,149
1851,1791,C,,,,6587692659,6587692659,2.56216E+11,1485941559,161
1852,3058,C,,,,6584683716,6584683716,1.21514E+11,1212197332,180
1853,2426,C,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6584304402,6584304402,73462372599,1059009015,150
1854,1312,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6578171144,6555879095,1.25253E+11,1151859905,116
1855,1056,C,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6575876101,6575876101,97768391183,1465352585,100
1856,3876,C,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6574173933,6574173933,67094023264,462806935,165
1857,2344,C,,,,6571646486,6571646486,95615874136,1341410290,123
1858,1275,C,,,,6569495352,6569495352,1.19893E+11,1266257579,147
1859,2843,C,C13233 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6566571326,6566571326,1.57199E+11,1129907050,142
1860,1600,C,,,,6562142300,6562142300,50467714978,932051683,134
1861,2241,C,,,,6560222075,6560222075,82007545576,1244492218,160
1862,2056,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6556152141,6556152141,81681256514,1200529870,127
1863,3918,C,,,,6553849089,6553849089,78920504763,435987865,180
1864,1847,C,,,,6553327370,6553327370,2.11604E+11,1554977316,116
1865,3040,C,,,,6552537085,6552537085,1.16269E+11,1097986559,152
1866,1435,C,,,,6550833142,4977606142,94251621304,882136250,98
1867,1499,C,,,,6549488906,6548398305,1.68863E+11,1230686955,123
1868,2749,C,,,,6548081509,6544245949,53648531999,833373859,136
1869,3232,C,,,,6545934672,5122464711,1.44814E+11,882286021,187
1870,3498,C,,,,6545861222,6545861222,94504752314,934260258,150
1871,3201,C,,,,6544119372,5481183919,1.24967E+11,897263319,145
1872,2664,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6543781934,6543781934,1.42152E+11,1275625760,165
1873,2073,C,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6543348521,6543348521,80616413265,1129717735,118
1874,3537,C,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6541098845,6541098845,88640405498,1043254286,148
1875,3152,C,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6540414194,6540414194,43168144267,941590531,128
1876,1850,C,,,,6533995726,6533995726,1.17473E+11,1497257636,170
1877,2240,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6533023842,6528098196,45729758710,829352941,109
1878,1983,C,,,,6532583788,5799132293,1.30188E+11,1092394283,113
1879,2273,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6532355679,6532355679,63902287682,952200780,136
1880,3833,C,,,,6532009686,6532009686,66242606315,539007694,172
1881,2215,C,,,,6527673140,6523153788,1.45163E+11,1278374573,122
