#,Governor ID,Governor Name,Camp,KD,Power,Power Diff,KP,T4,T5,Dead,Acclaim,Healed,DKP,Trades,Credit Score,Kill Points,Death Points,Heal Points
6004,206816704,jeffthekiler,III,3874,965133,0,0,0,0,0,0,0,0,,0,,,
6010,206809148,〻 Desider,III,3874,1009392,0,0,0,0,0,0,0,0,,0,,,
6012,206825873,NAVEEN,III,3874,19473135,329965,0,0,0,0,0,2180,0,,0,,,
6014,206837227,meteor232,III,3874,5579714,123057,0,0,0,0,0,44733,0,,0,,,
6015,208426994,Ajnabi03,III,3874,1192439,0,0,0,0,0,0,0,0,,0,,,
6020,206829861,westy15,III,3874,1105082,0,0,0,0,0,0,0,0,,0,,,
6023,203090740,DᵛRomeo,III,3874,21945068,0,0,0,0,0,0,0,0,,0,,,
6027,206869302,ˢᴴメDuyLongメ,III,3874,26609833,5121492,0,0,0,0,0,19826,0,,0,,,
6028,206206607,ㄴ3506ㄱビルス F26,III,3874,17272072,259810,0,0,0,0,0,0,0,,0,,,
6040,206877127,Búncua,III,3874,21307289,0,0,0,0,0,0,0,0,,0,,,
6051,206825845,ᵛᶰinterpool,III,3874,11745795,0,0,0,0,0,0,0,0,,0,,,
6056,206812240,Yargıç34,III,3874,18639769,2407449,0,0,0,0,0,3438,0,,0,,,
6062,220275539,CeoceoF3,III,3874,2234862,603654,0,0,0,0,0,0,0,,0,,,
6063,203514715,KurokoF1,III,3874,4907557,46262,0,0,0,0,0,0,0,,0,,,
6064,206838293,Halanis,III,3874,930205,0,0,0,0,0,0,0,0,,0,,,
6067,208711181,Judges Bao,III,3874,8477198,677492,0,0,0,0,0,718,0,,0,,,
6074,209590940,Nilam F,III,3874,6106600,0,0,0,0,0,0,0,0,,0,,,
6085,206877440,Governor206877440,III,3874,2586501,0,0,0,0,0,0,0,0,,0,,,
6092,204779051,メLongF1,III,3874,5596836,21012,0,0,0,0,0,0,0,,0,,,
6099,206740780,Farm ánh,III,3874,2667290,56281,0,0,0,0,0,135,0,,0,,,
6101,215227889,IㄴBLAZE F4ㄱI,III,3874,1739328,67850,0,0,0,0,0,0,0,,0,,,
6104,213442885,Aninnha Farm 1,III,3874,2422587,420403,0,0,0,0,0,2330,0,,0,,,
6129,204170748,Gurando08 fam9,III,3874,10867805,576713,0,0,0,0,0,0,0,,0,,,
6151,203558804,Aveee,III,3874,18808523,497985,0,0,0,0,0,1737,0,,0,,,
6155,221481763,Mr cumel,III,3874,1919214,50577,0,0,0,0,0,0,0,,0,,,
6158,206736035,ᴷᴴSuñlenSs,III,3874,15708404,18434,0,0,0,0,0,212,0,,0,,,
6163,207170683,srrreedx,III,3874,2094912,16723,0,0,0,0,0,0,0,,0,,,
6168,220887475,ياعيباه,III,3874,822640,64881,0,0,0,0,0,0,0,,0,,,
6194,207038635,IㄴSilverㄱI,III,3874,5639754,0,0,0,0,0,0,0,0,,0,,,
6202,205792593,hiro orio Lúa,III,3874,2203832,25100,0,0,0,0,0,0,0,,0,,,
6206,207171421,kiusij,III,3874,1730714,31420,0,0,0,0,0,0,0,,0,,,
6236,206851433,Guru0911,III,3874,5512082,0,0,0,0,0,0,0,0,,0,,,
6257,206813881,Denibue,III,3874,12073463,1599446,0,0,0,0,0,0,0,,0,,,
6262,206875879,Fati Farm1,III,3874,6728340,533791,0,0,0,0,0,0,0,,0,,,
6266,206881912,gromin,III,3874,1442950,0,0,0,0,0,0,0,0,,0,,,
6269,204170584,Espada 88,III,3874,28474599,0,0,0,0,0,0,0,0,,0,,,
6271,206827585,JLZZ 0 3,III,3874,4644992,1750619,0,0,0,0,0,0,0,,0,,,
6285,206165251,ᵖʰPhоеnix,III,3874,1414330,0,0,0,0,0,0,0,0,,0,,,
6291,206859629,ᶻʰHRayen,III,3874,1637321,0,0,0,0,0,0,0,0,,0,,,
6292,206893918,Ella Greyling,III,3874,3184139,0,0,0,0,0,0,0,0,,0,,,
6297,206812267,Bitburger Bier,III,3874,1018487,0,0,0,0,0,0,0,0,,0,,,
6305,206501046,ChouBơmLúa1,III,3874,1198994,0,0,0,0,0,0,0,0,,0,,,
6319,139858253,Hivy,III,3874,19635472,0,0,0,0,0,0,0,0,,0,,,
6324,207790648,Shadow2112,III,3874,2318907,303163,0,0,0,0,0,93815,0,,0,,,
6327,206880368,сотя farm3,III,3874,7180534,589389,0,0,0,0,0,122,0,,0,,,
6333,198909677,Kings 29,III,3874,899617,45326,0,0,0,0,0,0,0,,0,,,
6343,208427996,Ajnabi06,III,3874,1042026,0,0,0,0,0,0,0,0,,0,,,
6346,204713369,ˢᵏMochi 3,III,3874,6077122,220370,0,0,0,0,0,0,0,,0,,,
6348,206980241,Huyền fram,III,3874,1565171,0,0,0,0,0,0,0,0,,0,,,
6356,206833218,BERYBLOOD,III,3874,1503141,0,0,0,0,0,0,0,0,,0,,,
6366,113390677,CatletA,III,3874,7779608,790331,0,0,0,0,0,284,0,,0,,,
6368,206809049,Rose00,III,3874,1731049,0,0,0,0,0,0,0,0,,0,,,
6373,206869221,Ng Văn Đức,III,3874,13488269,52011,0,0,0,0,0,779,0,,0,,,
6376,205084454,Ánh f,III,3874,3231655,31949,0,0,0,0,0,0,0,,0,,,
6379,206850917,DustyNuggz,III,3874,13673025,2071654,0,0,0,0,0,5648,0,,0,,,
6388,206220755,ᴰᴴR I N P A,III,3874,7157080,0,0,0,0,0,0,0,0,,0,,,
6393,206827592,JLZZ 0 4,III,3874,4108075,1553759,0,0,0,0,0,0,0,,0,,,
6397,203757812,冷血NAMiKAZE,III,3874,25335743,392750,0,0,0,0,0,6505,0,,0,,,
6403,203874166,Tòn4,III,3874,4947681,399059,0,0,0,0,0,0,0,,0,,,
6418,206379975,SPARTEN67,III,3874,1401825,0,0,0,0,0,0,0,0,,0,,,
6427,187585404,ابو متعب 711,III,3874,1161020,0,0,0,0,0,0,0,0,,0,,,
6433,206820099,Luffy109865237,III,3874,1018297,31569,0,0,0,0,0,397,0,,0,,,
6437,206830388,RDeviL,III,3874,15650640,0,0,0,0,0,0,0,0,,0,,,
6452,206861099,shiro oragami,III,3874,8138498,391148,0,0,0,0,0,0,0,,0,,,
6454,203485555,IㄴPuNa fakeㄱ,III,3874,23893434,978103,0,0,0,0,0,32025,0,,0,,,
6457,206833578,ᴅʀ Fragderiz,III,3874,1128617,68124,0,0,0,0,0,0,0,,0,,,
6475,206250115,Toma QuânHi,III,3874,25549633,197812,0,0,0,0,0,4615,0,,0,,,
6476,206851631,ふぁぷ,III,3874,976641,0,0,0,0,0,0,0,0,,0,,,
6486,204645060,Mr hịhịF,III,3874,11864180,1199706,0,0,0,0,0,0,0,,0,,,
6490,207006523,gearFlow,III,3874,3033177,0,0,0,0,0,0,0,0,,0,,,
6499,206811553,SultanIlya,III,3874,4709167,323358,0,0,0,0,0,88895,0,,0,,,
6516,206852182,Mmaarryyss,III,3874,1250794,111408,0,0,0,0,0,43,0,,0,,,
6532,206469215,jack no son,III,3874,6473348,0,0,0,0,0,0,0,0,,0,,,
6533,206811200,An vnn,III,3874,1417588,0,0,0,0,0,0,0,0,,0,,,
6535,206329210,ᵐᵉᵒʷnami,III,3874,15811875,0,0,0,0,0,0,0,0,,0,,,
6565,206176090,ᴰᴴQuangF,III,3874,1846132,0,0,0,0,0,0,0,0,,0,,,
6576,206164747,ᴰᴴ Blitzz,III,3874,12073497,0,0,0,0,0,0,0,0,,0,,,
6578,206874181,Макккс,III,3874,6669062,0,0,0,0,0,0,0,0,,0,,,
6611,206845654,Monomethylamine,III,3874,3120200,0,0,0,0,0,0,0,0,,0,,,
6612,208406214,FARMCHINGCHOONG,III,3874,1676312,0,0,0,0,0,0,0,0,,0,,,
6627,205910434,VawnNgocjF4,III,3874,3489714,11983,0,0,0,0,0,0,0,,0,,,
6628,206506923,ᶻʰContactH,III,3874,10841146,0,0,0,0,0,0,0,0,,0,,,
6648,206831064,DinDonQ,III,3874,14535391,375288,0,0,0,0,0,309,0,,0,,,
6655,206454276,Krazun,III,3874,3627591,21542,0,0,0,0,0,0,0,,0,,,
6656,206848494,Vila Militar RJ,III,3874,1465285,0,0,0,0,0,0,0,0,,0,,,
6661,206883709,Spartan199,III,3874,15368678,3291186,0,0,0,0,0,37603,0,,0,,,
6665,215139408,FarmKieu QT,III,3874,885546,0,0,0,0,0,0,0,0,,0,,,
6671,208429874,Ajnabi10,III,3874,1182826,0,0,0,0,0,0,0,0,,0,,,
6681,91334944,Tiễn F3,III,3874,6476500,0,0,0,0,0,0,0,0,,0,,,
6690,206858375,Nnjas162,III,3874,4251959,525023,0,0,0,0,0,174,0,,0,,,
6696,206875537,Alexandra101,III,3874,13542250,1563135,0,0,0,0,0,0,0,,0,,,
6721,208163899,Шарль,III,3874,24440673,0,0,0,0,0,0,0,0,,0,,,
6722,206873437,Caposquadra,III,3874,5115444,161269,0,0,0,0,0,0,0,,0,,,
6743,206818235,Cumelek,III,3874,8446952,705483,0,0,0,0,0,0,0,,0,,,
6750,207869208,glitchF11,III,3874,3375178,0,0,0,0,0,0,0,0,,0,,,
6769,208571084,LNCBao26,III,3874,8247389,683188,0,0,0,0,0,406,0,,0,,,
6772,204968636,kingsfarm5,III,3874,762614,0,0,0,0,0,0,0,0,,0,,,
6788,206865195,Yyg13,III,3874,6000002,0,0,0,0,0,0,0,0,,0,,,
6798,206870229,Правитель206870229,III,3874,2348435,368440,0,0,0,0,0,2038,0,,0,,,
6831,206227334,ᶜⱽCrowfox,III,3874,3318391,0,0,0,0,0,0,0,0,,0,,,
6838,206880009,Центури,III,3874,8889162,0,0,0,0,0,0,0,0,,0,,,
6841,206825411,Totojcc,III,3874,12937689,0,0,0,0,0,0,0,0,,0,,,
6850,207778562,Chen Wudi,III,3874,6284197,0,0,0,0,0,0,0,0,,0,,,
6852,207535335,LýVânTiêuDz,III,3874,1931788,0,0,0,0,0,0,0,0,,0,,,
6866,209482000,JohnnyQ,III,3874,2169157,0,0,0,0,0,0,0,0,,0,,,
6868,219047300,appa 5,III,3874,2739706,137658,0,0,0,0,0,0,0,,0,,,
6869,206196828,ⁿᵛKUPIKO,III,3874,1266719,0,0,0,0,0,0,0,0,,0,,,
6873,206818887,KUNT95,III,3874,8489289,395601,0,0,0,0,0,9999,0,,0,,,
6881,203890836,vn36thpham3,III,3874,10803083,0,0,0,0,0,0,0,0,,0,,,
6901,206273030,ᶻʰ RASKYN,III,3874,12251134,0,0,0,0,0,0,0,0,,0,,,
6923,206825980,ayanaf,III,3874,13989075,0,0,0,0,0,0,0,0,,0,,,
6925,215918438,Clonefarm2,III,3874,2646391,0,0,0,0,0,0,0,0,,0,,,
6937,203876061,Tòn7,III,3874,4710348,318754,0,0,0,0,0,0,0,,0,,,
6942,200389516,Tywin The Great,III,3874,3928251,0,0,0,0,0,0,0,0,,0,,,
6954,204027271,Nguyễnn Dungg,III,3874,2670757,0,0,0,0,0,0,0,0,,0,,,
